,date,Province,District,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice
193,2006-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,33.5,0.31
194,2006-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39.3,0.37
195,2006-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,31.75,0.3
196,2006-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,28.25,0.26
197,2006-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48.0,0.44
198,2006-11-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,33.67,0.31
199,2006-11-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39.0,0.36
200,2006-11-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,38.4,0.35
201,2006-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,100.0,0.92
202,2006-11-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,32.0,0.3
203,2006-11-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.0,0.42
204,2006-11-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,37.5,0.35
205,2006-11-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,35.0,0.32
206,2006-11-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,49.0,0.45
207,2006-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,39.5,0.36
208,2006-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39.5,0.36
209,2006-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,39.23,0.36
210,2006-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,31.78,0.29
211,2006-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39.81,0.37
212,2006-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,34.32,0.32
213,2006-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.06,0.37
214,2007-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39.5,0.36
215,2007-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,38.0,0.35
216,2007-01-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,32.8,0.3
217,2007-01-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,38.8,0.36
218,2007-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,67.5,0.62
219,2007-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.0,0.42
220,2007-01-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39.0,0.36
221,2007-01-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30.5,0.28
222,2007-01-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.5,0.4
223,2007-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,42.5,0.39
224,2007-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39.5,0.36
225,2007-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,37.48,0.35
226,2007-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,34.5,0.32
227,2007-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.18,0.37
228,2007-02-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,33.5,0.31
229,2007-02-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.0,0.37
230,2007-02-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39.0,0.36
231,2007-02-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41.0,0.38
232,2007-02-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,92.5,0.85
233,2007-02-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.5,0.81
234,2007-02-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,29.0,0.27
235,2007-02-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.0,0.41
236,2007-02-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,42.5,0.39
237,2007-02-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.5,0.37
238,2007-02-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30.0,0.28
239,2007-02-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.5,0.4
240,2007-02-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41.3,0.38
241,2007-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,38.59,0.36
242,2007-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,36.38,0.33
243,2007-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,42.18,0.39
244,2007-03-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,34.5,0.31
245,2007-03-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.0,0.37
246,2007-03-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,40.15,0.37
247,2007-03-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41.6,0.38
248,2007-03-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.12,0.37
249,2007-03-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70.0,0.64
250,2007-03-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,46.5,0.42
251,2007-03-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,40.0,0.37
252,2007-03-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.75,0.37
253,2007-03-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.75,0.42
254,2007-03-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41.0,0.37
255,2007-03-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41.5,0.38
256,2007-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,34.29,0.31
257,2007-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.54,0.4
258,2007-04-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,35.0,0.32
259,2007-04-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,42.0,0.38
260,2007-04-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,44.0,0.4
261,2007-04-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,44.25,0.41
262,2007-04-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,65.0,0.6
263,2007-04-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,55.0,0.5
264,2007-04-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,46.5,0.43
265,2007-04-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41.5,0.38
266,2007-04-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,26.0,0.24
267,2007-04-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,46.0,0.42
268,2007-04-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,42.5,0.39
269,2007-04-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,35.12,0.32
270,2007-04-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,32.83,0.3
271,2007-04-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.64,0.4
272,2007-05-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,35.0,0.32
273,2007-05-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48.5,0.44
274,2007-05-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41.0,0.37
275,2007-05-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.5,0.41
276,2007-05-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.5,0.41
277,2007-05-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50.0,0.45
278,2007-05-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,26.0,0.23
279,2007-05-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48.0,0.43
280,2007-05-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,42.0,0.38
281,2007-05-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.0,0.42
282,2007-05-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,22.0,0.2
283,2007-05-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50.0,0.45
284,2007-05-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.0,0.42
285,2007-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,36.34,0.33
286,2007-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,34.19,0.31
287,2007-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,46.57,0.42
288,2007-06-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,37.5,0.34
289,2007-06-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.0,0.42
290,2007-06-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41.0,0.37
291,2007-06-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.0,0.41
292,2007-06-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41.0,0.37
293,2007-06-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56.0,0.51
294,2007-06-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,77.0,0.69
295,2007-06-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50.0,0.45
296,2007-06-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,25.0,0.23
297,2007-06-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,49.0,0.44
298,2007-06-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,43.5,0.39
299,2007-06-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.5,0.43
300,2007-06-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,23.0,0.21
301,2007-06-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50.0,0.45
302,2007-06-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,43.0,0.39
303,2007-06-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48.0,0.43
304,2007-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,37.51,0.34
305,2007-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,35.76,0.32
306,2007-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.24,0.43
307,2007-07-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,38.5,0.34
308,2007-07-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,55.0,0.49
309,2007-07-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41.5,0.37
310,2007-07-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.5,0.39
311,2007-07-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,47.0,0.42
312,2007-07-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48.0,0.43
313,2007-07-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,67.5,0.6
314,2007-07-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,55.0,0.49
315,2007-07-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51.0,0.46
316,2007-07-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.5,0.43
317,2007-07-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51.0,0.46
318,2007-07-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,43.5,0.39
319,2007-07-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48.0,0.43
320,2007-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,37.77,0.34
321,2007-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,36.36,0.33
322,2007-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.93,0.43
323,2007-08-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,38.5,0.34
324,2007-08-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,55.0,0.49
325,2007-08-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,33.5,0.3
326,2007-08-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51.0,0.46
327,2007-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,40.0,0.36
328,2007-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50.0,0.45
329,2007-08-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.76
330,2007-08-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,26.0,0.23
331,2007-08-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56.0,0.5
332,2007-08-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50.0,0.45
333,2007-08-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,22.0,0.2
334,2007-08-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56.0,0.5
335,2007-08-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,45.0,0.4
336,2007-08-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,49.0,0.44
337,2007-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,37.1,0.33
338,2007-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51.5,0.46
339,2007-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,57.0,0.5
340,2007-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,54.0,0.48
341,2007-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,43.5,0.38
342,2007-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50.0,0.44
343,2007-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,92.5,0.82
344,2007-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,72.5,0.64
345,2007-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30.0,0.26
346,2007-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56.0,0.49
347,2007-09-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,48.5,0.43
348,2007-09-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51.0,0.45
349,2007-09-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,28.5,0.25
350,2007-09-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56.0,0.49
351,2007-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51.5,0.45
352,2007-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,39.88,0.35
353,2007-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,37.63,0.33
354,2007-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,40.0,0.35
355,2007-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,65.5,0.58
356,2007-10-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,65.0,0.57
357,2007-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,38.5,0.34
358,2007-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,63.0,0.56
359,2007-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70.0,0.62
360,2007-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70.0,0.62
361,2007-10-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,51.0,0.45
362,2007-10-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,58.5,0.52
363,2007-10-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,29.0,0.26
364,2007-10-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70.0,0.62
365,2007-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,52.0,0.46
366,2007-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,58.0,0.51
367,2007-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,42.06,0.37
368,2007-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,48.0,0.43
369,2007-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70.5,0.64
370,2007-11-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,66.5,0.6
371,2007-11-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,46.5,0.42
372,2007-11-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,64.25,0.58
373,2007-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,95.0,0.86
374,2007-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,71.5,0.65
375,2007-11-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30.0,0.27
376,2007-11-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70.0,0.63
377,2007-11-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,65.0,0.59
378,2007-11-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30.0,0.27
379,2007-11-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70.0,0.63
380,2007-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,55.0,0.5
381,2007-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,64.5,0.58
382,2007-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,53.98,0.49
383,2007-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,47.5,0.43
